Account Fax,Account ID,Account Name,Account Number,Account Rating,Account Site,Account Type,Application,Billing City,Billing Country,Billing Geocode Accuracy,Billing State/Province,Create in Zendesk,Created By ID,Created Date,Created Updated Flag,Deleted,Domain Mapping,Industry,Is Demo Center,Jigsaw Company ID,Last Activity,Last Modified By ID,Last Modified Date,Last Referenced Date,Last Sync Date,Last Sync Status,Last Viewed Date,Lead Type,Life Science KeyAccount,Master Record ID,NetSuite Billing Country,NetSuite Customer ID,Notes,Owner ID,Ownership,Parent Account ID,Record Type ID,Reference Customer,Region,Shipping City,Shipping Country,Shipping Geocode Accuracy,Shipping State/Province,Shipping Zip/Postal Code,SIC Code,System Modstamp,Ticker Symbol,Zendesk Organization,Zendesk Organization Id,Zendesk OutofSync,Zendesk Result,Annual Revenue,Billing Latitude,Billing Longitude,Employees,Shipping Latitude,Shipping Longitude
0,0015A00002NMXqWQAX,Colorado Department of Corrections,0,,0,,Drugs,Colorado Springs,UNITED STATES,0,CO,FALSE,0055A000009sa63QAA,17-07-2020 20:29,FALSE,FALSE,0,Safety and Security,FALSE,0,21-06-2021,00531000007MUoEAAW,05-02-2021 21:01,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,001i000001MZMRfAAP,Imperial County Fire Department,0,,0,,All Hazards,,UNITED STATES,0,CA,FALSE,005i0000002Zi8JAAS,20-03-2015 13:36,FALSE,FALSE,0,Safety and Security,FALSE,0,17-03-2021,00531000007MUoEAAW,06-02-2019 16:13,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,001i000001MZMT2AAP,Santa Clara County Fire,0,,0,,All Hazards,,UNITED STATES,0,CA,FALSE,005i0000002Zi8JAAS,20-03-2015 13:37,FALSE,FALSE,0,Safety and Security,FALSE,0,11-06-2019,00531000007MUoEAAW,06-02-2019 16:13,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,001i000001MZMKAAA5,Travis County Hazmat,0,,0,,All Hazards,Austin,UNITED STATES,0,TX,FALSE,005i0000002Zi8JAAS,20-03-2015 13:25,FALSE,FALSE,0,Safety and Security,FALSE,0,08-04-2021,00531000007MUoEAAW,06-02-2019 16:13,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,001i000001MZM96AAH,Tulsa Police Department crime lab,0,,0,,Drugs,Tulsa,UNITED STATES,0,OK,FALSE,005i0000002Zi8JAAS,20-03-2015 13:10,FALSE,FALSE,0,Safety and Security,FALSE,0,08-10-2020,00531000007MUoEAAW,06-02-2019 16:13,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002TBgrHQAT,Conway AR Fire Department,0,,0,,All Hazards,Conway,UNITED STATES,0,AR,FALSE,0055A000009sa63QAA,05-01-2021 15:46,FALSE,FALSE,0,Safety and Security,FALSE,0,08-04-2021,0055A000009sa63QAA,05-01-2021 15:47,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0016e00002YeRYtAAN,Fayetteville Fire Department,0,,0,,All Hazards,,UNITED STATES,0,AR,FALSE,0055A000009sa63QAA,17-05-2021 05:09,FALSE,FALSE,0,Safety and Security,FALSE,0,24-05-2021,0055A000009sa63QAA,17-05-2021 05:09,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002KvDurQAF,San Carlos Apache Game & Fish,0,,0,,All Hazards,,UNITED STATES,0,AZ,FALSE,0055A000009sa63QAA,18-05-2020 14:59,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,18-05-2020 14:59,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002Cw5YpQAJ,Scotts Valley Fire District,0,,0,,All Hazards,,UNITED STATES,0,CA,FALSE,0055A000009sa63QAA,10-06-2019 20:14,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,10-06-2019 20:14,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002G6HDNQA3,OCCL,0,,0,,All Hazards,SANTA ANA,UNITED STATES,0,CA,FALSE,0055A000009sa63QAA,31-10-2019 20:50,FALSE,FALSE,0,Safety and Security,FALSE,0,08-04-2021,0055A000009sa63QAA,31-10-2019 20:50,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002HcZbXQAV,LBFD,0,,0,,All Hazards,,UNITED STATES,0,CA,FALSE,0055A000009sa63QAA,28-01-2020 22:15,FALSE,FALSE,0,Safety and Security,FALSE,0,28-01-2020,0055A000009sa63QAA,28-01-2020 22:15,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002PKHpTQAX,NCRIC,0,,0,,All Hazards,,UNITED STATES,0,CA,FALSE,0055A000009sa63QAA,18-09-2020 22:31,FALSE,FALSE,0,Safety and Security,FALSE,0,08-04-2021,0055A000009sa63QAA,18-09-2020 22:31,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002PKkjRQAT,Kern County Fire,0,,0,,All Hazards,,UNITED STATES,0,CA,FALSE,0055A000009sa63QAA,23-09-2020 00:19,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,23-09-2020 00:19,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002CSAqGQAX,Des Moines Fire,0,,0,,All Hazards,,UNITED STATES,0,IA,FALSE,0055A000009sa63QAA,08-05-2019 20:29,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,08-05-2019 20:29,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002HdHurQAF,NM DOH SLD,0,,0,,All Hazards,,UNITED STATES,0,NM,FALSE,0055A000009sa63QAA,04-02-2020 16:31,FALSE,FALSE,0,Safety and Security,FALSE,0,13-04-2020,0055A000009sa63QAA,04-02-2020 16:31,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002CyypWQAR,Temple Fire & Rescue,0,,0,,All Hazards,Temple,UNITED STATES,0,TX,FALSE,0055A000009sa63QAA,01-07-2019 16:27,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,01-07-2019 16:27,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002GqJ9ZQAV,Paris Fire Department,0,,0,,All Hazards,Paris,UNITED STATES,0,TX,FALSE,0055A000009sa63QAA,10-01-2020 04:46,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,10-01-2020 04:46,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002QeEyAQAV,Lubbock Fire Rescue,0,,0,,All Hazards,Lubbock,UNITED STATES,0,TX,FALSE,0055A000009sa63QAA,10-11-2020 19:08,FALSE,FALSE,0,Safety and Security,FALSE,0,08-04-2021,0055A000009sa63QAA,10-11-2020 19:08,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002KvIfXQAV,Utah State Fire Marshal's Office,0,,0,,All Hazards,,UNITED STATES,0,UT,FALSE,0055A000009sa63QAA,18-05-2020 19:57,FALSE,FALSE,0,Safety and Security,FALSE,0,08-04-2021,0055A000009sa63QAA,18-05-2020 19:57,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002OJHntQAH,West Pierce Fire & Rescue,0,,0,,All Hazards,Lakewood,UNITED STATES,0,WA,FALSE,0055A000009sa63QAA,14-08-2020 23:40,FALSE,FALSE,0,Safety and Security,FALSE,0,25-05-2021,0055A000009sa63QAA,14-08-2020 23:40,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002RhW5xQAF,King County Sheriff's Office,0,,0,,All Hazards,,UNITED STATES,0,WA,FALSE,0055A000009sa63QAA,30-11-2020 20:59,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,30-11-2020 20:59,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002DxM9mQAF,San Mateo County Environmental Health,0,,0,,All Hazards,,UNITED STATES,0,CA,FALSE,0055A000009sa63QAA,05-08-2019 18:15,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,05-08-2019 18:15,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002HcQpmQAF,Apple Global Security,0,,0,,All Hazards,Cupertino,UNITED STATES,0,CA,FALSE,0055A000009sa63QAA,28-01-2020 03:51,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,28-01-2020 03:51,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002DyAcYQAV,South Texas Veterans Health Care System,0,,0,,All Hazards,San Antonio,UNITED STATES,0,TX,FALSE,0055A000009sa63QAA,09-08-2019 21:19,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,01-11-2019 20:43,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002Hdu4HQAR,Santo Vol Fire & Ems,0,,0,,All Hazards,SANTO,UNITED STATES,0,TX,FALSE,0055A000009sa63QAA,10-02-2020 17:27,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,10-02-2020 17:27,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002Dz7c4QAB,Chandler Police Department,0,,0,,Drugs,Chandler,UNITED STATES,0,AZ,FALSE,0055A000009sa63QAA,18-08-2019 23:14,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,18-08-2019 23:14,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002IrmI2QAJ,Casa Grande Police Department,0,,0,,Drugs,,UNITED STATES,0,AZ,FALSE,0055A000009sa63QAA,02-03-2020 22:33,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,02-03-2020 22:33,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0016e00002XTmveAAD,Mohave County Sheriffs Office,0,,0,,Drugs,Kingman,UNITED STATES,0,AZ,FALSE,0055A000009sa63QAA,04-05-2021 18:27,FALSE,FALSE,0,Safety and Security,FALSE,0,04-05-2021,0055A000009sa63QAA,04-05-2021 19:01,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002CSikLQAT,Butte Interagency Narcotics Task Force,0,,0,,Drugs,Oroville,UNITED STATES,0,CA,FALSE,0055A000009sa63QAA,14-05-2019 00:25,FALSE,FALSE,0,Safety and Security,FALSE,0,04-05-2021,0055A000009sa63QAA,14-05-2019 00:25,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002JPDKnQAP,Lodi Police Department,0,,0,,Drugs,,UNITED STATES,0,CA,FALSE,0055A000009sa63QAA,07-04-2020 17:49,FALSE,FALSE,0,Safety and Security,FALSE,0,07-10-2020,0055A000009sa63QAA,07-04-2020 17:49,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002OM1dVQAT,Anderson Police Department,0,,0,,Drugs,Anderson,UNITED STATES,0,CA,FALSE,0055A000009sa63QAA,04-09-2020 23:33,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,04-09-2020 23:35,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002UhTZ5QAN,Westminster Police Department,0,,0,,Drugs,,UNITED STATES,0,CA,FALSE,0055A000009sa63QAA,23-02-2021 20:48,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,23-02-2021 20:48,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002CTdJ7QAL,Southern Ute Indian Tribe,0,,0,,Drugs,,UNITED STATES,0,CO,FALSE,0055A000009sa63QAA,21-05-2019 18:39,FALSE,FALSE,0,Safety and Security,FALSE,0,02-02-2021,0055A000009sa63QAA,21-05-2019 18:39,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002PMctqQAD,Greeley Police Department,0,,0,,Drugs,Greeley,UNITED STATES,0,CO,FALSE,0055A000009sa63QAA,07-10-2020 18:08,FALSE,FALSE,0,Safety and Security,FALSE,0,02-02-2021,0055A000009sa63QAA,07-10-2020 18:08,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002UfL0WQAV,Pueblo County Coroners office,0,,0,,Drugs,,UNITED STATES,0,CO,FALSE,0055A000009sa63QAA,03-02-2021 16:16,FALSE,FALSE,0,Safety and Security,FALSE,0,04-05-2021,0055A000009sa63QAA,03-02-2021 16:16,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0016e00002XSJk5AAH,Idaho State Police,0,,0,,Drugs,Meridian,UNITED STATES,0,ID,FALSE,0055A000009sa63QAA,21-04-2021 21:06,FALSE,FALSE,0,Safety and Security,FALSE,0,07-06-2021,0055A000009sa63QAA,21-04-2021 21:06,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002HcKjcQAF,jcso,0,,0,,Drugs,,UNITED STATES,0,KS,FALSE,0055A000009sa63QAA,27-01-2020 16:37,FALSE,FALSE,0,Safety and Security,FALSE,0,04-05-2021,0055A000009sa63QAA,27-01-2020 16:37,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002DVSxzQAH,Coushatta Tribal Police,0,,0,,Drugs,Elton,UNITED STATES,0,LA,FALSE,0055A000009sa63QAA,22-07-2019 22:21,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,22-07-2019 22:21,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002VqXuTQAV,St. Louis County Sheriff’s Office,0,,0,,Drugs,,UNITED STATES,0,MN,FALSE,0055A000009sa63QAA,26-03-2021 18:33,FALSE,FALSE,0,Safety and Security,FALSE,0,26-03-2021,0055A000009sa63QAA,26-03-2021 18:33,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0016e00002XTgrWAAT,State of North Dakota Office of Attorney General,0,,0,,Drugs,Bismarck,UNITED STATES,0,ND,FALSE,0055A000009sa63QAA,03-05-2021 21:58,FALSE,FALSE,0,Safety and Security,FALSE,0,14-05-2021,0055A000009sa63QAA,03-05-2021 21:58,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002OLweWQAT,Domestic Interdiction Group,0,,0,,Drugs,Henderson,UNITED STATES,0,NV,FALSE,0055A000009sa63QAA,04-09-2020 16:47,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,04-09-2020 16:47,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002PKtjBQAT,Outside In,0,,0,,Drugs,,UNITED STATES,0,OR,FALSE,0055A000009sa63QAA,23-09-2020 22:11,FALSE,FALSE,0,Safety and Security,FALSE,0,08-10-2020,0055A000009sa63QAA,23-09-2020 22:11,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002DTJnaQAH,Starr County District Attorney's Office,0,,0,,Drugs,,UNITED STATES,0,TX,FALSE,0055A000009sa63QAA,08-07-2019 16:31,FALSE,FALSE,0,Safety and Security,FALSE,0,14-01-2021,0055A000009sa63QAA,08-07-2019 16:31,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002HbBAZQA3,Johnson County Sheriff's Office,0,,0,,Drugs,,UNITED STATES,0,TX,FALSE,0055A000009sa63QAA,16-01-2020 16:42,FALSE,FALSE,0,Safety and Security,FALSE,0,04-05-2021,0055A000009sa63QAA,16-01-2020 16:42,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002Ir7MxQAJ,South Texas HIDTA,0,,0,,Drugs,San Antonio,UNITED STATES,0,TX,FALSE,0055A000009sa63QAA,28-02-2020 18:32,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,28-02-2020 18:32,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002FHIeHQAX,Harm Reduction Innovation and Community Outreach,0,,0,,Drugs,,UNITED STATES,0,WA,FALSE,0055A000009sa63QAA,11-10-2019 13:42,FALSE,FALSE,0,Safety and Security,FALSE,0,23-11-2019,0055A000009sa63QAA,11-10-2019 13:42,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002JMiaYQAT,Pasco Police Department,0,,0,,Drugs,,UNITED STATES,0,WA,FALSE,0055A000009sa63QAA,17-03-2020 03:16,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,17-03-2020 03:16,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002LfMFyQAN,North Central HIDTA,0,,0,,Drugs,,UNITED STATES,0,WI,FALSE,0055A000009sa63QAA,16-06-2020 15:18,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,16-06-2020 15:19,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002Rgm9TQAR,Oklahoma Bureau of Narcotics,0,,0,,Drugs,Oklahoma City,UNITED STATES,0,OK,FALSE,0055A000009sa63QAA,24-11-2020 19:19,FALSE,FALSE,0,Safety and Security,FALSE,0,25-05-2021,0055A000009sa63QAA,24-11-2020 19:19,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0016e00002Zwgb4AAB,Texas Department of Public Safety,0,,0,,Explosives;Drugs;Other,Austin,UNITED STATES,0,Texas,FALSE,0055A000009sa63QAA,22-06-2021 18:10,FALSE,FALSE,0,Safety and Security,FALSE,0,22-06-2021,0055A000009sa63QAA,22-06-2021 18:10,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002FTtzPQAT,San Diego Zoo Global,0,,0,,Other,,UNITED STATES,0,CA,FALSE,0055A000009sa63QAA,03-12-2019 20:43,FALSE,FALSE,0,Safety and Security,FALSE,0,05-12-2019,0055A000009sa63QAA,03-12-2019 20:43,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002JLwgaQAD,Jefferson Parish Sheriff's Office,0,,0,,Other,,UNITED STATES,0,LA,FALSE,0055A000009sa63QAA,09-03-2020 23:11,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A000009sa63QAA,09-03-2020 23:11,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,001i000001MZMNsAAP,Los Angeles County Sheriff's Department,0,,0,,Drugs;All Hazards,Los Angeles,UNITED STATES,0,CA,FALSE,005i0000002Zi8JAAS,20-03-2015 13:29,FALSE,FALSE,0,Safety and Security,FALSE,0,04-05-2021,0055A000009sa63QAA,29-07-2019 22:00,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A000026AmVKQA0,Anchorage Fire Department,0,,0,,All Hazards,Anchorage,UNITED STATES,0,AK,FALSE,00531000007MUoEAAW,24-10-2018 19:11,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A00000BclF5QAJ,11-04-2021 19:52,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A000028lkRoQAI,Spokane Fire Department,0,,0,,All Hazards,Spokane,UNITED STATES,0,WA,FALSE,00531000007MUoEAAW,28-01-2019 22:43,FALSE,FALSE,0,Safety and Security,FALSE,0,23-05-2021,0055A00000BclF5QAJ,11-04-2021 20:08,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002KxJwEQAV,Tucson Police Department Crime Laboratory,0,,0,,Drugs,Tucson,UNITED STATES,0,AZ,FALSE,00531000007MUoEAAW,02-06-2020 12:25,FALSE,FALSE,0,Safety and Security,FALSE,0,06-06-2021,0055A00000BclF5QAJ,11-04-2021 19:52,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A000027SG64QAG,San Diego Police Department,0,,0,,Drugs,San Diego,UNITED STATES,0,CA,FALSE,00531000007MUoEAAW,07-12-2018 14:32,FALSE,FALSE,0,Safety and Security,FALSE,0,23-04-2021,0055A00000BclF5QAJ,11-04-2021 19:52,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002FEUjeQAH,City of San Rafael Fire Department,0,,0,,Drugs,San Rafael,UNITED STATES,0,CA,FALSE,00531000007MUoEAAW,23-09-2019 19:28,FALSE,FALSE,0,Safety and Security,FALSE,0,15-09-2020,0055A00000BclF5QAJ,11-04-2021 19:52,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002Gn8mXQAR,Los Angeles Police Department,0,,0,,Drugs,Los Angeles,UNITED STATES,0,CA,FALSE,00531000007MUoEAAW,12-12-2019 15:32,FALSE,FALSE,0,Safety and Security,FALSE,0,01-01-1900,0055A00000BclF5QAJ,16-04-2021 14:17,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
0,0015A00002B8MfIQAV,Denver Police Crime Lab,0,,0,,Drugs,Denver,UNITED STATES,0,CO,FALSE,00531000007MUoEAAW,05-04-2019 15:59,FALSE,FALSE,0,Safety and Security,FALSE,0,17-06-2021,0055A00000BclF5QAJ,11-04-2021 19:52,0,0,,0,,FALSE,0,,0,,0055A000009sa63QAA,,0,0125A000001NaCTQA0,,,,,0,,0,0,29-06-2021 20:27,,,0,FALSE,,,,,0,,
